rs2834934	21	35446705	99.1735537190083	-	AC
rs2834940	21	35464623	99.1735537190083	+	AG
rs2835380	21	36521791	99.1735537190083	+	AG
rs2835525	21	36892524	99.1735537190083	+	AG
rs2835948	21	37769204	98.3471074380165	+	AG
rs2836079	21	37982733	100	-	AG
rs2836628	21	38688096	100	+	AG
rs2837017	21	39416157	99.1735537190083	+	AG
rs2837545	21	40273557	100	+	AC
rs2838086	21	41648159	99.1735537190083	+	AG
rs2838869	21	45300638	100	+	AG
rs2839108	21	46115334	99.1735537190083	-	AG
rs2839169	21	46246418	100	+	AG
rs2839538	21	42495431	100	-	AG
rs2849382	18	63308960	100	+	AG
rs2877301	7	44955728	99.1735537190083	-	AG
rs2888698	2	40713171	100	+	AG
rs289721	16	57091454	99.1735537190083	+	AG
rs2904501	12	67577539	100	-	AG
rs2907283	5	12162906	99.1735537190083	+	AG
rs2936548	12	47473727	100	-	AG
rs2939966	8	58153688	100	+	AG
rs294349	11	30626298	99.1735537190083	+	AG
rs29437	5	66253487	100	+	AC
rs2961620	10	4821159	99.1735537190083	-	AG
rs2981157	8	40012322	100	+	AC
rs2997338	1	41406406	99.1735537190083	-	AC
rs2997664	9	70061141	100	-	AG
rs300209	5	163307865	99.1735537190083	-	AG
rs300532	7	4902553	99.1735537190083	-	AG
rs303211	10	89402740	100	+	AG
rs3088186	8	10368845	99.1735537190083	-	AG
rs3095159	13	50378162	100	+	AG
rs3096464	15	31176720	99.1735537190083	+	AG
rs309798	4	176545646	100	-	AG
rs3103218	4	42393967	100	-	AG
rs3105676	16	8011361	100	-	AG
rs3108171	19	36626400	100	+	AG
rs3110454	17	30324345	99.1735537190083	-	AG
rs312270	12	40855148	100	-	AG
rs3132571	6	30937536	100	+	AG
rs3181157	12	6199357	99.1735537190083	-	AG
rs3213737	12	95986028	99.1735537190083	+	AG
rs321768	5	56126854	99.1735537190083	-	AG
rs324159	11	21989175	100	-	AC
rs328331	16	73782135	100	-	AG
rs328395	16	73801800	99.1735537190083	-	AG
rs32853	16	69033635	100	-	AG
rs330243	3	3530558	99.1735537190083	+	AG
rs333985	2	178270233	100	-	AC
rs338926	1	58396338	100	-	AG
rs346653	5	136459470	99.1735537190083	+	AG
rs350779	2	52717584	99.1735537190083	-	AG
rs352284	3	6623460	99.1735537190083	-	AC
rs366808	20	54924688	99.1735537190083	+	AG
rs372196	16	1023782	100	+	AG
rs3728	6	166365191	100	-	AC
rs3736240	16	83396649	99.1735537190083	-	AG
rs3738516	1	42974530	99.1735537190083	+	AC
rs3739581	9	81674380	100	+	AG
rs3742888	14	68904488	99.1735537190083	-	AG
rs3743162	15	84887738	99.1735537190083	-	AG
rs3743307	15	94341751	98.3471074380165	+	AG
rs3746721	20	1630248	99.1735537190083	+	AG
rs3746731	20	23084572	99.1735537190083	+	AG
rs3746909	21	41921937	99.1735537190083	+	AG
rs3750752	10	49610549	99.1735537190083	-	AG
rs3755534	2	240742347	99.1735537190083	+	AG
rs3756957	6	10879763	100	-	AC
rs3759722	14	92130884	99.1735537190083	+	AC
rs3759732	14	77337209	100	-	AG
rs3761896	20	13009253	100	-	AG
rs3762903	14	36322204	100	+	AG
rs3763880	11	5512376	99.1735537190083	-	AC
rs3782478	12	51674212	100	+	AG
rs3785692	17	13573086	100	-	AG
rs3786443	18	3776564	100	-	AG
rs3787732	21	36250200	100	+	AG
rs3788479	22	32662060	99.1735537190083	+	AG
rs3792727	5	19484073	98.3471074380165	+	AG
rs3802803	11	20118391	99.1735537190083	-	AG
rs3802819	11	126445129	100	-	AG
rs3803780	17	79049340	100	+	AG
rs380417	21	25899847	100	-	AG
rs3806256	1	155063135	99.1735537190083	-	AG
rs3808513	8	11299951	100	-	AC
rs3810971	22	50108237	99.1735537190083	-	AG
rs3814371	2	46074290	100	+	AC
rs3815700	19	32602346	100	-	AG
rs3825776	15	58454631	100	-	AG
rs3830140	16	675335	99.1735537190083	+	AG
rs384109	5	77724084	100	-	AC
rs3851068	10	34415146	99.1735537190083	-	AG
rs3853818	17	7442983	100	-	AG
rs3856583	3	73739550	99.1735537190083	+	AC
rs3866499	9	30453153	100	-	AG
rs387332	22	34154916	99.1735537190083	+	AG
rs3889392	17	66728089	100	+	AG
rs3907457	5	101597277	100	+	AG
rs3908502	1	180622101	100	-	AG
rs3911124	3	22878755	99.1735537190083	+	AG
rs3922817	2	109407697	99.1735537190083	+	AC
rs3934007	11	113668358	100	+	AG
rs39578	19	21203324	99.1735537190083	+	AG
rs398802	21	39853615	100	-	AC
rs39897	5	132101203	99.1735537190083	-	AG
rs406233	16	65904706	100	-	AC
rs4072806	3	77250283	100	-	AC
rs4078141	5	179624537	99.1735537190083	+	AG
rs4135183	9	110253322	99.1735537190083	-	AG
rs4142313	13	43523522	99.1735537190083	-	AG
rs4148351	16	16076711	99.1735537190083	-	AG
rs42162	7	106835482	99.1735537190083	-	AG
rs4234306	3	155384042	100	-	AG
rs4234549	3	2663378	100	+	AG
rs4237255	9	72930224	99.1735537190083	-	AC
rs4238282	13	110985966	100	+	AG
rs4239237	17	33106621	100	-	AG
rs4243211	16	81786911	100	+	AG
rs4243971	20	32261714	100	-	AC
rs4253754	22	46219247	99.1735537190083	+	AG
rs4255475	10	47214462	100	+	AC
rs4258624	16	71434048	100	-	AG
rs4260159	18	50703505	99.1735537190083	+	AG
rs4262393	9	89695896	99.1735537190083	-	AC
rs4262538	1	159938255	99.1735537190083	-	AG
rs430931	19	56061888	99.1735537190083	+	AC
rs431093	19	58274718	100	-	AG
rs4323454	8	57659912	100	+	AG
rs4341165	8	138610642	99.1735537190083	-	AG
rs4359061	1	248880483	99.1735537190083	+	AG
rs4361025	18	50735792	100	-	AG
rs4391370	7	84638408	99.1735537190083	-	AG
rs4394799	10	113748623	99.1735537190083	+	AC
rs4398521	4	18667334	99.1735537190083	-	AG
rs4407602	5	4668176	99.1735537190083	+	AG
rs4420170	10	6303388	100	+	AG
rs4425237	3	5394659	100	-	AG
rs4427698	13	41413917	99.1735537190083	+	AC
rs4434303	4	189237575	99.1735537190083	-	AG
rs4445834	14	89915243	100	+	AG
rs4454147	6	99127998	99.1735537190083	-	AG
rs4462987	3	20967218	99.1735537190083	+	AG
rs4488262	12	43904614	99.1735537190083	+	AG
rs4499421	2	198452411	100	+	AC
rs4505956	5	3302667	100	-	AG
rs4510028	16	12489722	99.1735537190083	+	AC
rs4548513	10	66280567	99.1735537190083	-	AG
rs4556811	16	74778778	99.1735537190083	-	AG
rs457812	16	22824928	99.1735537190083	+	AG
rs4578407	11	56170478	100	+	AG
rs4584599	11	69346225	99.1735537190083	-	AC
rs4586175	11	124899723	100	+	AG
rs4586515	17	62149643	100	+	AC
rs459262	21	43440662	99.1735537190083	-	AG
rs4605857	6	162144686	100	-	AG
rs4609919	18	53218469	100	+	AG
rs4610449	5	152779624	100	-	AC
rs4635418	18	76712787	100	+	AG
rs4639045	4	173600164	100	-	AG
rs464681	6	5116132	99.1735537190083	-	AG
rs4656560	1	167821380	100	-	AG
rs4674529	2	220377139	99.1735537190083	+	AG
rs4685785	3	4643400	99.1735537190083	-	AG
rs4691148	4	165061623	100	+	AG
rs4697418	4	23758090	100	-	AG
rs4700862	5	180073722	99.1735537190083	+	AG
rs4706767	6	79302708	100	+	AG
rs4712482	6	20300780	100	+	AG
rs4718591	7	67525908	99.1735537190083	+	AG
rs4724521	7	46950639	99.1735537190083	-	AC
rs4726278	7	153353752	100	+	AG
rs4737191	8	64382934	100	-	AG
rs4740363	9	130753797	100	+	AG
rs474953	5	6556474	100	+	AC
rs4755538	11	40026204	99.1735537190083	-	AG
rs4763825	12	12425852	99.1735537190083	+	AG
rs4763995	12	13446917	99.1735537190083	+	AG
rs4764107	12	9942044	100	+	AG
rs4765116	12	126810380	100	+	AG
rs4767335	12	115533591	100	-	AG
rs4767658	12	118081636	100	-	AG
rs4771888	13	94337968	99.1735537190083	+	AC
rs4776735	15	66119892	100	-	AG
rs4785299	16	49434756	100	+	AG
rs4786352	16	2927364	99.1735537190083	-	AG
rs4791866	17	9793566	99.1735537190083	-	AG
rs4792407	17	13883027	100	-	AC
rs4793624	17	49982413	100	+	AG
rs4795369	17	39452867	99.1735537190083	+	AG
rs4800801	18	27334364	99.1735537190083	-	AG
rs4801076	18	57058733	100	+	AG
rs4802210	19	44141595	100	+	AG
rs4802457	19	48267310	100	+	AG
rs4802875	19	51827056	99.1735537190083	+	AG
rs4809401	20	64106215	100	-	AG
rs4811206	20	51623216	100	-	AG
rs4815707	20	522293	99.1735537190083	-	AG
rs4815922	20	6667480	100	+	AG
rs4820125	22	33936206	99.1735537190083	+	AC
rs4820888	22	30621335	100	+	AG
rs4822104	22	42302794	100	-	AG
rs4823984	22	49053806	100	-	AC
rs4832749	4	38168039	100	+	AG
rs4836959	9	124037864	100	-	AG
rs4843643	16	87638887	99.1735537190083	+	AG
rs4849811	2	120009214	100	+	AG
rs485018	17	77118645	100	+	AG
rs485152	19	55637023	99.1735537190083	+	AG
rs485409	18	28918712	100	-	AG
rs486753	1	208155404	100	-	AG
rs4868011	5	170672073	100	+	AC
rs4869238	5	95130433	100	+	AG
rs4873802	8	143538685	99.1735537190083	+	AC
rs4879913	9	35610915	100	+	AG
rs4884477	13	63395129	100	-	AC
rs4887400	15	88251628	100	+	AC
rs4897268	6	128680111	99.1735537190083	-	AG
rs4898626	14	49572332	99.1735537190083	-	AG
rs4905248	14	94814798	99.1735537190083	+	AG
rs4905623	14	97800435	100	-	AG
rs4917749	10	96717333	99.1735537190083	-	AG
rs4919908	19	508626	99.1735537190083	-	AG
rs4933778	10	81413181	100	-	AG
rs4937973	11	134882820	100	+	AC
rs4943964	11	86929823	100	-	AG
rs4945341	11	79328743	100	+	AG
rs4959663	6	2411994	98.3471074380165	-	AG
rs4969011	17	73125789	99.1735537190083	-	AG
rs4981220	14	34130140	99.1735537190083	+	AG
rs4982207	14	20564465	99.1735537190083	-	AG
rs498573	11	128184747	99.1735537190083	-	AG
rs4987828	18	63139639	99.1735537190083	-	AG
rs498931	11	69524849	100	+	AG
rs500131	4	131204684	99.1735537190083	+	AG
rs5011851	1	111365810	99.1735537190083	+	AC
rs509764	20	3735810	100	+	AG
rs510420	6	53485171	99.1735537190083	-	AC
rs518989	16	49483075	100	+	AG
rs525797	12	242545	100	-	AC
rs531256	6	13384514	100	-	AG
rs547668	18	10476824	99.1735537190083	-	AC
rs552671	11	88094227	99.1735537190083	+	AC
rs561437	13	110283880	100	-	AG
rs568215	15	47770879	100	-	AG
rs5740	16	23209862	100	+	AG
rs5745816	12	118019946	99.1735537190083	+	AG
rs5748391	22	19671576	100	+	AG
rs574989	10	105940052	99.1735537190083	-	AC
rs5750007	22	34951371	100	-	AG
rs5755729	22	35431486	99.1735537190083	+	AG
rs575873	17	43622595	100	-	AG
rs5763254	22	29467163	100	-	AG
rs586364	6	85363989	99.1735537190083	+	AG
rs590906	6	157697312	99.1735537190083	-	AG
rs591141	1	108152272	99.1735537190083	-	AG
rs597985	17	16467459	100	+	AG
rs5994353	22	30872142	99.1735537190083	+	AG
rs6001762	22	40099469	99.1735537190083	-	AG
rs6005863	22	28760460	100	+	AG
rs600589	18	8831219	100	+	AG
rs6006540	22	43758374	100	-	AC
rs6008826	22	46436068	100	-	AC
rs6016398	20	40644869	100	+	AG
rs6019687	20	49215367	100	-	AC
rs6020608	20	50573995	100	-	AG
rs6025261	20	56928203	99.1735537190083	+	AG
rs6025738	20	57717656	99.1735537190083	-	AG
rs6031944	20	45037191	99.1735537190083	+	AG
rs6034870	20	1834974	100	+	AG
rs6041020	20	11992872	99.1735537190083	-	AG
rs6044080	20	16532615	100	-	AG
rs605419	9	105651042	99.1735537190083	+	AC
rs6061373	20	61418843	100	+	AG
rs606215	9	4032747	100	+	AC
rs6066856	20	48779663	100	-	AG
rs606902	9	32821459	99.1735537190083	-	AG
rs6071089	20	36555296	99.1735537190083	-	AG
rs6075340	20	1913689	99.1735537190083	+	AG
rs6075634	20	20247899	99.1735537190083	-	AG
rs6082438	20	2224165	100	-	AC
rs6086545	20	935220	99.1735537190083	+	AC
rs6089452	20	61649549	99.1735537190083	+	AG
rs6097573	20	53777918	99.1735537190083	+	AC
rs6099454	20	57086776	99.1735537190083	-	AG
rs6099874	20	57996074	99.1735537190083	-	AG
rs6108263	20	9130986	100	+	AG
rs611151	11	126318571	100	-	AG
rs611187	18	2658280	100	+	AG
rs6126251	20	51547601	99.1735537190083	-	AG
rs6131512	20	13708195	99.1735537190083	+	AC
rs6132453	20	21661756	99.1735537190083	+	AG
rs6133175	20	4911113	100	+	AG
rs6134059	20	10866500	100	+	AG
rs6142963	20	62158583	100	+	AG
rs6280	3	114171968	99.1735537190083	-	AG
rs631230	1	114177396	100	+	AG
rs636137	5	107470523	99.1735537190083	+	AG
rs638252	18	31794220	99.1735537190083	-	AG
rs642394	13	76991520	99.1735537190083	-	AG
rs6433461	2	174045888	100	-	AG
rs6438069	3	112384293	100	-	AG
rs645257	18	68261396	99.1735537190083	-	AG
rs6453613	6	72942720	99.1735537190083	-	AG
rs6455400	6	71031513	99.1735537190083	-	AG
rs6463343	7	5263809	99.1735537190083	+	AG
rs6468443	8	37869763	99.1735537190083	+	AG
rs648870	12	3277848	99.1735537190083	+	AG
rs6496231	15	97489014	100	-	AG
rs6502298	17	13768583	100	+	AG
rs6502776	17	1280170	100	+	AG
rs6502888	17	5833383	99.1735537190083	+	AG
rs6509283	19	46517307	99.1735537190083	-	AG
rs6517221	21	34262286	100	-	AG
rs6518956	22	35545973	99.1735537190083	+	AG
rs651967	1	186195767	100	+	AG
rs6519716	22	27500050	99.1735537190083	-	AG
rs652260	19	7835676	99.1735537190083	-	AG
rs6531347	4	35217337	100	-	AG
rs6540647	1	211035059	99.1735537190083	+	AG
rs6545625	2	57166110	99.1735537190083	-	AG
rs6564068	16	84711144	99.1735537190083	-	AG
rs6569926	6	134098874	99.1735537190083	+	AG
rs6586238	21	41766883	99.1735537190083	-	AG
rs658624	11	118148052	98.3471074380165	+	AG
rs6587138	17	21310941	99.1735537190083	+	AG
rs6592724	11	77513927	99.1735537190083	+	AG
rs6594619	5	112579827	99.1735537190083	-	AG
rs6594693	5	113181012	100	+	AG
rs6664343	1	104343991	100	-	AC
rs6667212	1	22396201	100	+	AG
rs667907	19	50282129	100	+	AG
rs6682667	1	224266397	100	-	AG
rs6682905	1	162705250	100	-	AG
rs669311	13	70159712	100	-	AG
rs6698548	1	7257481	100	+	AG
rs6702048	1	198358038	99.1735537190083	+	AG
rs671068	11	35858021	99.1735537190083	-	AG
rs6713162	2	151640012	100	+	AG
rs6714400	2	79428391	100	+	AG
rs6731937	2	120426644	100	-	AG
rs673576	21	39609291	100	-	AG
rs6755308	2	46003128	99.1735537190083	+	AG
rs6788137	3	164988854	99.1735537190083	-	AC
rs6796548	3	87471750	99.1735537190083	-	AG
rs6805089	3	144792713	99.1735537190083	-	AG
rs6858319	4	183424561	99.1735537190083	+	AG
rs6864159	5	52483363	100	-	AG
rs6866684	5	172080527	100	-	AG
rs6884823	5	31491014	99.1735537190083	+	AG
rs6887391	5	42304638	99.1735537190083	-	AC
rs689374	1	78173560	100	-	AG
rs6895139	5	139916236	99.1735537190083	+	AG
rs6895554	5	10852540	99.1735537190083	-	AG
rs6904263	6	24771241	99.1735537190083	-	AG
rs690860	13	34122599	100	-	AG
rs6928312	6	119840801	99.1735537190083	+	AG
rs6934392	6	96490351	99.1735537190083	+	AG
rs6936465	6	25200614	100	+	AG
rs6943047	7	55349271	99.1735537190083	-	AG
rs6944632	7	19508326	100	+	AG
rs6945046	7	53263368	100	+	AC
rs6956462	7	13754578	100	+	AG
rs696193	5	54090437	99.1735537190083	+	AG
rs6979475	7	24878355	99.1735537190083	+	AG
rs6989793	8	9887140	100	+	AG
rs6990254	8	61304964	99.1735537190083	-	AC
rs7001898	8	71159481	99.1735537190083	+	AG
rs7005929	8	22860724	100	-	AG
rs7008488	8	120597058	99.1735537190083	+	AG
rs7018058	8	75286004	99.1735537190083	+	AG
rs7020507	9	1715820	100	+	AG
rs702524	5	58963742	100	-	AG
rs703393	10	117621875	99.1735537190083	-	AG
rs7043552	9	91263709	99.1735537190083	+	AG
rs706765	19	16903109	99.1735537190083	-	AG
rs7071247	10	103498029	99.1735537190083	-	AC
rs7071996	10	133018896	99.1735537190083	+	AG
rs7075775	10	120339707	100	-	AG
rs7096	9	112472331	99.1735537190083	+	AG
rs7125	19	18177259	100	+	AG
rs713998	22	26466246	100	-	AG
rs7148498	14	95641618	99.1735537190083	-	AG
rs7149154	14	37047510	99.1735537190083	-	AG
rs7153295	14	99300285	99.1735537190083	-	AG
rs715401	18	32776684	99.1735537190083	-	AG
rs7157261	14	99931981	99.1735537190083	-	AG
rs7159800	14	25648669	100	-	AC
rs7164595	15	98112028	99.1735537190083	-	AG
rs7171654	15	95495903	100	+	AG
rs7178359	15	54809114	100	-	AG
rs7180790	15	85838928	99.1735537190083	-	AG
rs7182576	15	22878473	100	-	AC
rs7185877	16	47795625	99.1735537190083	+	AG
rs7191482	16	86142685	99.1735537190083	-	AC
rs7194249	16	47549961	100	+	AG
rs7196459	16	90075069	100	-	AC
rs7197777	16	83679483	99.1735537190083	-	AG
rs719867	17	40772367	99.1735537190083	+	AG
rs7199238	16	66124251	100	-	AG
rs7199848	16	83396444	99.1735537190083	-	AC
rs7199993	16	11765485	100	+	AG
rs7217359	17	17114863	99.1735537190083	+	AG
rs7218549	17	9846993	100	-	AG
rs7223422	17	34243017	99.1735537190083	-	AG
rs7223902	17	929944	99.1735537190083	+	AC
rs7240720	18	36308932	100	+	AG
rs7244046	18	76482483	99.1735537190083	+	AG
rs724529	2	170629264	99.1735537190083	-	AG
rs7249148	19	17588440	99.1735537190083	-	AG
rs7251044	19	41698367	99.1735537190083	+	AG
rs7254071	19	33452175	100	+	AC
rs725473	7	129536265	98.3471074380165	+	AG
rs7255066	19	44642803	100	-	AG
rs7256951	19	45572968	100	-	AG
rs7260214	19	8915975	100	-	AG
rs7278536	21	14003186	100	+	AG
rs7291985	22	32579673	100	-	AG
rs7295696	12	117993522	100	-	AG
rs7303557	12	26863594	99.1735537190083	-	AG
rs7303889	12	25102041	100	+	AC
rs7317974	13	23517438	99.1735537190083	-	AG
rs732252	21	36793080	99.1735537190083	-	AG
rs7322968	13	41576362	99.1735537190083	-	AG
rs732841	19	45704552	100	+	AC
rs733164	22	27420823	99.1735537190083	+	AG
rs7333431	13	24145958	99.1735537190083	+	AG
rs737832	22	49197921	100	+	AG
rs740234	22	30612758	100	+	AG
rs741290	12	67891362	100	-	AC
rs7425641	2	203714877	100	-	AG
rs7462825	8	139201081	100	-	AG
rs7478974	11	45322381	99.1735537190083	-	AG
rs748548	12	125336509	100	+	AG
rs7487814	12	77740997	100	-	AG
rs7498047	15	91538211	99.1735537190083	+	AG
rs7500611	16	81649867	100	+	AG
rs7501201	16	75093005	99.1735537190083	+	AG
rs7509723	21	21031496	99.1735537190083	-	AG
rs751026	11	60794140	99.1735537190083	-	AG
rs7530535	1	247848994	99.1735537190083	+	AG
rs7530899	1	76773046	100	+	AG
rs754661	15	26689130	99.1735537190083	+	AG
rs7559692	2	197232228	100	-	AG
rs757597	17	12738015	99.1735537190083	+	AG
rs7583267	2	3069411	99.1735537190083	-	AG
rs758857	17	15950943	99.1735537190083	+	AG
rs759433	2	36655932	100	+	AG
rs759602	3	186991016	100	+	AG
rs759764	12	98873788	100	-	AG
rs759817	19	7972156	100	-	AG
rs7602123	2	174500790	99.1735537190083	+	AG
rs7617445	3	190782517	99.1735537190083	+	AC
rs761951	14	68622769	99.1735537190083	-	AC
rs7623253	3	188687692	100	-	AG
rs763391	7	69452054	100	-	AG
rs7634315	3	59689610	99.1735537190083	+	AG
rs7651943	3	77458373	99.1735537190083	-	AG
rs7653402	3	195079003	100	+	AG
rs7659395	4	5005650	99.1735537190083	-	AC
rs7667245	4	180369143	100	+	AG
rs766850	21	41174890	99.1735537190083	-	AG
rs7671095	4	92786137	100	-	AG
rs7678743	4	119988439	100	+	AG
rs767896	6	33823738	99.1735537190083	-	AG
rs7686416	4	96093166	100	-	AG
rs7686567	4	54784601	99.1735537190083	+	AG
rs7695609	4	136965680	99.1735537190083	+	AG
rs7697486	4	116991239	100	-	AG
rs770087	12	89350996	100	+	AC
rs7707505	5	118355138	100	-	AC
rs7713266	5	37913425	99.1735537190083	+	AG
rs7718291	5	68904815	100	+	AG
rs7730230	5	143535606	100	-	AG
rs7730758	5	173338999	100	+	AG
rs7746475	6	156126295	99.1735537190083	-	AG
rs7764018	6	151254115	100	-	AG
rs7767963	6	65536090	100	-	AC
rs7775946	6	2743011	100	-	AG
rs7778273	7	148787886	99.1735537190083	+	AG
rs7784714	7	14802409	99.1735537190083	+	AG
rs7785156	7	82690844	100	-	AC
rs7790076	7	19758743	99.1735537190083	+	AC
rs7798603	7	130968768	99.1735537190083	-	AG
rs7799840	7	54179907	99.1735537190083	-	AG
rs7809758	7	50505635	100	+	AG
rs7821056	8	15548450	99.1735537190083	+	AC
rs7825924	8	19732533	100	+	AG
rs7836283	8	52519184	99.1735537190083	-	AG
rs7841459	8	89725030	99.1735537190083	+	AG
rs7853654	9	130894883	99.1735537190083	+	AG
rs7858	9	14087770	99.1735537190083	-	AG
rs7869148	9	102237780	100	+	AC
rs7869726	9	81392949	100	-	AG
rs7874077	9	130366767	99.1735537190083	-	AC
rs7903566	10	62556061	98.3471074380165	+	AG
rs7910053	10	130561846	100	-	AG
rs7910309	10	86357733	99.1735537190083	-	AG
rs7912419	10	7746532	100	-	AG
rs7917694	10	1636994	99.1735537190083	+	AC
rs7919134	10	12906835	99.1735537190083	-	AG
rs7930660	11	20944688	100	+	AG
rs7933116	11	133049490	99.1735537190083	-	AG
rs7935486	11	69146862	99.1735537190083	+	AG
rs7936604	11	83125337	100	+	AC
rs7944318	11	32984414	100	-	AC
rs7973260	12	117937681	100	+	AG
rs7976	19	35487397	99.1735537190083	-	AG
rs7994086	13	62737792	99.1735537190083	-	AG
rs8006590	14	62678368	99.1735537190083	+	AG
rs8012328	14	91300368	100	-	AG
rs8016941	14	104358962	100	+	AG
rs8021894	14	38237506	100	+	AG
rs802272	6	124160374	100	-	AG
rs8030479	15	99354279	99.1735537190083	-	AG
rs8031076	15	50070295	99.1735537190083	+	AG
rs8038527	15	74141855	100	+	AG
rs8039142	15	49980263	99.1735537190083	-	AG
rs8041675	15	37050401	100	-	AG
rs8051442	16	54571688	99.1735537190083	+	AG
rs8063431	16	1754356	100	-	AG
rs8069024	17	76640171	99.1735537190083	-	AG
rs8069050	17	831107	99.1735537190083	-	AG
rs8072477	17	35480613	100	+	AC
rs8075326	17	57736508	98.3471074380165	-	AC
rs8076384	17	57710864	99.1735537190083	-	AG
rs8076912	17	14850153	99.1735537190083	+	AG
rs8079049	17	15108623	100	-	AG
rs8079502	17	17418882	99.1735537190083	+	AG
rs8080600	17	73668871	99.1735537190083	-	AG
rs8080714	17	68276036	100	-	AG
rs8084667	18	6559077	100	-	AC
rs8091045	18	9332666	99.1735537190083	+	AG
rs8096245	18	43032858	99.1735537190083	-	AG
rs8101981	19	16033776	100	+	AG
rs8103619	19	38426611	100	+	AG
rs8128540	21	19511174	99.1735537190083	-	AG
rs8131342	21	30501326	99.1735537190083	+	AG
rs8132110	21	42944627	99.1735537190083	-	AG
rs8137493	22	46052939	100	+	AG
rs8182608	19	6284652	100	+	AG
rs8215	14	75469814	100	-	AG
rs824242	9	28787051	99.1735537190083	-	AC
rs844589	6	147570369	100	+	AG
rs846327	7	42037294	99.1735537190083	-	AG
rs847126	2	176072106	100	+	AG
rs847848	6	34938391	100	-	AG
rs8500	14	73961742	99.1735537190083	+	AG
rs869149	9	20179358	99.1735537190083	+	AC
rs869286	1	177974677	100	-	AG
rs871804	15	58552015	99.1735537190083	-	AG
rs872369	15	70379211	100	+	AG
rs872414	11	122794729	100	+	AG
rs873935	12	47233970	99.1735537190083	-	AC
rs879665	2	233831490	99.1735537190083	+	AG
rs880365	16	85925756	99.1735537190083	-	AG
rs881459	22	27564712	99.1735537190083	+	AG
rs882653	17	12929662	100	+	AG
rs890414	12	113847308	100	-	AG
rs893891	8	72824220	99.1735537190083	-	AG
rs897405	6	68100647	100	-	AG
rs900240	8	48643345	99.1735537190083	-	AG
rs900531	5	10636039	99.1735537190083	+	AG
rs904124	5	2697846	100	+	AG
rs911148	20	59639227	99.1735537190083	+	AC
rs917649	19	56413392	100	+	AG
rs917997	2	102454108	100	-	AG
rs919359	19	29716190	100	-	AC
rs921344	4	162360395	99.1735537190083	-	AG
rs927220	14	68301255	99.1735537190083	-	AC
rs9283696	4	12373776	99.1735537190083	-	AG
rs928765	21	37879299	100	-	AG
rs9288556	2	219906854	99.1735537190083	-	AG
rs9300302	12	3758305	100	-	AG
rs9302900	17	69485843	100	-	AG
rs9309181	2	50336767	100	-	AC
rs9309877	3	67790713	99.1735537190083	+	AC
rs9310755	3	24749344	99.1735537190083	+	AG
rs9311137	3	36801393	100	-	AC
rs931602	4	78564722	99.1735537190083	+	AG
rs9323353	14	59704329	100	+	AG
rs9324918	5	143387595	100	-	AG
rs9328186	6	3696915	100	+	AG
rs935332	14	76233247	99.1735537190083	-	AC
rs9353546	6	88367538	100	+	AC
rs9358803	6	24819219	100	+	AG
rs9368188	6	20413490	100	+	AG
rs9368918	6	11844451	100	+	AC
rs9372090	6	105544042	99.1735537190083	+	AC
rs9381416	6	46041395	99.1735537190083	-	AC
rs9407554	9	13852000	100	+	AG
rs9407756	9	16331306	99.1735537190083	-	AC
rs9409948	9	135406318	100	-	AG
rs943992	14	21084898	100	-	AG
rs944033	9	22380029	99.1735537190083	+	AG
rs9444678	6	89243349	100	-	AG
rs944893	20	62327333	99.1735537190083	+	AG
rs9452114	6	92784549	99.1735537190083	+	AC
rs9453403	6	65781163	99.1735537190083	-	AG
rs947926	11	117668763	100	+	AC
rs949351	11	86579236	100	-	AG
rs950876	13	102345350	99.1735537190083	+	AG
rs951095	13	104826293	99.1735537190083	-	AG
rs9517783	13	99577222	100	+	AG
rs9520220	13	106857288	100	-	AG
rs9530358	13	74629166	100	-	AG
rs9532877	13	41531463	100	-	AC
rs9535080	13	48774588	100	+	AG
rs9535343	13	49795868	99.1735537190083	-	AC
rs9538282	13	59047652	99.1735537190083	+	AG
rs9545299	13	80016698	100	+	AG
rs9546697	13	84458230	99.1735537190083	+	AG
rs9554632	13	87608275	100	-	AG
rs9557082	13	98822509	99.1735537190083	+	AG
rs9558552	13	105443089	99.1735537190083	+	AG
rs9559211	13	108036357	99.1735537190083	+	AC
rs9568319	13	49749613	100	+	AG
rs9575267	13	36089897	100	+	AG
rs958898	8	71995662	99.1735537190083	+	AG
rs9605145	22	16784014	100	+	AG
rs9605246	22	17251087	100	-	AG
rs9610698	22	37273280	99.1735537190083	-	AG
rs9614600	22	45058394	100	-	AG
rs9614902	22	44752468	99.1735537190083	-	AC
rs9627391	22	46051217	99.1735537190083	-	AG
rs963550	1	205361115	100	+	AC
rs964459	17	33561186	99.1735537190083	-	AG
rs9656744	8	32858965	100	-	AG
rs9673444	16	19176934	99.1735537190083	-	AG
rs9679386	2	30730121	99.1735537190083	-	AG
rs968682	7	9543283	99.1735537190083	-	AG
rs968793	7	10849991	99.1735537190083	-	AC
rs9691345	7	122997922	99.1735537190083	-	AG
rs973491	2	46703637	100	-	AG
rs9812355	3	194507835	100	+	AG
rs9836131	3	16819321	99.1735537190083	+	AG
rs9836621	3	182378523	99.1735537190083	-	AG
rs9846497	3	118200545	100	+	AC
rs985196	19	24185251	100	+	AG
rs985461	10	126080976	99.1735537190083	-	AG
rs986363	21	38157843	99.1735537190083	-	AG
rs9871574	3	159381207	99.1735537190083	-	AG
